"Nom du produit","URL du produit","Image du produit","Prix (CAD)","Évaluation (sur 5)","Nombre d'évaluations","Disponibilité"
"Battlefield 6 (Xbox Series X)","https://www.bestbuy.ca/fr-ca/produit/19396880","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19396/19396880.jpg","89.99","0","0","Disponible en livraison différée"
"Figurine amiibo Samus de Metroid Prime 4: Beyond","https://www.bestbuy.ca/fr-ca/produit/19458526","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19458/19458526.jpg","29.99","0","0","Disponible en livraison différée"
"Figurine amiibo Samus de Metroid Prime 4: Beyond de Samus Aran et Vi-O-La","https://www.bestbuy.ca/fr-ca/produit/19458529","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19458/19458529.jpg","39.99","0","0","Disponible en livraison différée"
"Spider-Man 2 (PS5)","https://www.bestbuy.ca/fr-ca/produit/17154353","https://multimedia.bbycastatic.ca/multimedia/products/250x250/171/17154/17154353.jpg","89.99","2.33","3","Expédition disponible"
"Super Mario Party Jamboree (Switch)","https://www.bestbuy.ca/fr-ca/produit/17987610","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17987/17987610.jpg","79.99","5","4","Expédition disponible"
"Manette sans fil DualSense pour PlayStation 5 - Camouflage gris","https://www.bestbuy.ca/fr-ca/produit/17977845","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17977/17977845.jpg","95.19","4.83","3568","Expédition disponible"
"Boîte ouverte - manette sans fil Xbox Elite Series 2 Core pour Xbox Series X|S/Xbox One - Bleu","https://www.bestbuy.ca/fr-ca/produit/17937989","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17937/17937989.jpeg","139.99","0","0","Disponible uniquement en ligne"
"Mario Kart 8 Deluxe (Switch)","https://www.bestbuy.ca/fr-ca/produit/10440782","https://multimedia.bbycastatic.ca/multimedia/products/250x250/104/10440/10440782.jpg","84.99","4.71","34","Expédition disponible"
"College Football 26 (PS5)","https://www.bestbuy.ca/fr-ca/produit/19305167","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19305/19305167.jpg","59.99","5","1","Expédition disponible"
"Remis à neuf (Bon état) - manette sans fil DualSense de Sony pour PlayStation 5 PS5 (Bleu étoile)","https://www.bestbuy.ca/fr-ca/produit/17987485","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17987/17987485.jpeg","54.99","0","0","Disponible uniquement en ligne"
"Boîte ouverte - Lecteur à distance PlayStation Portal (PS5) - Noir minuit","https://www.bestbuy.ca/fr-ca/produit/19285676","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19285/19285676.jpeg","214.99","0","0","Disponible uniquement en ligne"
"Figurine amiibo Samus de Metroid Prime 4: Beyond de Sylux","https://www.bestbuy.ca/fr-ca/produit/19458525","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19458/19458525.jpg","29.99","0","0","Stocks épuisés en ligne"
"Sangle Elite pour Meta Quest 3 avec batterie","https://www.bestbuy.ca/fr-ca/produit/17611653","https://multimedia.bbycastatic.ca/multimedia/products/250x250/176/17611/17611653.jpg","179.99","4.65","283","Expédition disponible"
"NBA 2K26 (PS5)","https://www.bestbuy.ca/fr-ca/produit/19381444","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19381/19381444.jpg","89.99","0","0","Expédition disponible"
"Manette sans fil DualSense de PlayStation 5 - Violet galactique","https://www.bestbuy.ca/fr-ca/produit/17977846","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17977/17977846.jpg","95.19","4.83","4682","Expédition disponible"
"Madden NFL 26 (Xbox Series X)","https://www.bestbuy.ca/fr-ca/produit/19305168","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19305/19305168.jpg","59.99","0","0","Expédition disponible"
"Casque de jeu sans fil Stealth 600 de Turtle Beach pour Xbox Series X|S/Xbox One/PS5/PS4/PC - Violet","https://www.bestbuy.ca/fr-ca/produit/19286795","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19286/19286795.jpg","110.59","4.47","83","Stocks épuisés dans les magasins à proximité"
"Carte-cadeau à code de téléchargement numérique de 100 $ pour PlayStation Store","https://www.bestbuy.ca/fr-ca/produit/12551156","https://multimedia.bbycastatic.ca/multimedia/products/250x250/125/12551/12551156.jpg","100","3.57","14","Disponible uniquement en ligne"
"Manette sans fil DualShock 4 pour PS4 - Noir de jais","https://www.bestbuy.ca/fr-ca/produit/10487973","https://multimedia.bbycastatic.ca/multimedia/products/250x250/104/10487/10487973.jpg","75.19","3.76","29","Expédition disponible"
"Abonnement de 6 mois à Xbox Game Pass Core - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/17212138","https://multimedia.bbycastatic.ca/multimedia/products/250x250/172/17212/17212138.jpg","44.99","0","0","Disponible uniquement en ligne"
"Boîte ouverte - manette sans fil DualSense pour PlayStation 5 - Blanc","https://www.bestbuy.ca/fr-ca/produit/17543614","https://multimedia.bbycastatic.ca/multimedia/products/250x250/175/17543/17543614.jpeg","69.99","5","1","Disponible uniquement en ligne"
"Volant de course complémentaire de Thrustmaster - Édition Ferrari 488 GT3","https://www.bestbuy.ca/fr-ca/produit/17363825","https://multimedia.bbycastatic.ca/multimedia/products/250x250/173/17363/17363825.jpg","340.19","0","0","Disponible uniquement en ligne"
"Station de chargement pour deux manettes ChargeDock de Surge pour PS5 - Blanc","https://www.bestbuy.ca/fr-ca/produit/17083831","https://multimedia.bbycastatic.ca/multimedia/products/250x250/170/17083/17083831.jpg","19.99","0","0","Expédition disponible"
"Câble Meta Link","https://www.bestbuy.ca/fr-ca/produit/14924022","https://multimedia.bbycastatic.ca/multimedia/products/250x250/149/14924/14924022.jpg","109.99","4.24","1253","Stocks épuisés dans les magasins à proximité"
"Carte-cadeau à code de téléchargement numérique de 50 $ pour PlayStation Store","https://www.bestbuy.ca/fr-ca/produit/10629924","https://multimedia.bbycastatic.ca/multimedia/products/250x250/106/10629/10629924.jpg","50","2.66","58","Disponible uniquement en ligne"
"Teenage Mutant Ninja Turtles Splintered Fate édition de luxe (Switch)","https://www.bestbuy.ca/fr-ca/produit/19386280","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19386/19386280.jpg","54.99","0","0","Stocks épuisés en ligne"
"Carte-cadeau à code de téléchargement numérique de 25 $ pour PlayStation Store","https://www.bestbuy.ca/fr-ca/produit/12677654","https://multimedia.bbycastatic.ca/multimedia/products/250x250/126/12677/12677654.jpg","25","2.46","35","Disponible uniquement en ligne"
"PGA Tour 2K25 (PS5)","https://www.bestbuy.ca/fr-ca/produit/18933499","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18933/18933499.jpg","49.99","0","0","Expédition disponible"
"Battlefield 6 édition Phantom (Xbox Series X)","https://www.bestbuy.ca/fr-ca/produit/19396881","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19396/19396881.jpg","129.99","0","0","Stocks épuisés en ligne"
"Manette de jeu Gamepad F310 de Logitech","https://www.bestbuy.ca/fr-ca/produit/10153594","https://multimedia.bbycastatic.ca/multimedia/products/250x250/101/10153/10153594.jpg","30.19","4.44","1936","Expédition disponible"
"Manettes gauche et droite Joy-Con 2 pour Nintendo Switch 2 - Rouge clair/Bleu clair","https://www.bestbuy.ca/fr-ca/produit/19296485","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19296/19296485.jpg","124.99","4.76","90","Expédition disponible"
"Figurine amiibo Kirby Air Riders de Kirby et l'étoile Warp","https://www.bestbuy.ca/fr-ca/produit/19458523","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19458/19458523.jpg","54.99","0","0","Disponible en livraison différée"
"Serre-tête Meta Quest 3 Elite","https://www.bestbuy.ca/fr-ca/produit/17247090","https://multimedia.bbycastatic.ca/multimedia/products/250x250/172/17247/17247090.jpg","95.99","4.45","427","Expédition disponible"
"Boîte ouverte - Volant de course à entraînement direct axial T598 et pédales de Thrustmaster pour PS5/PS4/PC","https://www.bestbuy.ca/fr-ca/produit/19195482","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19195/19195482.jpeg","594.99","0","0","Disponible uniquement en ligne"
"LEGO Horizon Adventures (Switch)","https://www.bestbuy.ca/fr-ca/produit/18485090","https://multimedia.bbycastatic.ca/multimedia/products/250x250/184/18485/18485090.jpg","29.99","4.28","18","Disponible uniquement en ligne"
"Remis à neuf (très bon état) - manette sans fil Xbox - Noir carbone","https://www.bestbuy.ca/fr-ca/produit/17539126","https://multimedia.bbycastatic.ca/multimedia/products/250x250/175/17539/17539126.jpeg","49.99","0","0","Disponible uniquement en ligne"
"Remis à neuf (Bon état) - manette sans fil DualSense pour PlayStation 5 - Noir minuit","https://www.bestbuy.ca/fr-ca/produit/17982107","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17982/17982107.jpeg","59.99","0","0","Disponible uniquement en ligne"
"Manette de jeu Backbone One édition PlayStation pour Android et iPhone série 15 - Blanc","https://www.bestbuy.ca/fr-ca/produit/17664547","https://multimedia.bbycastatic.ca/multimedia/products/250x250/176/17664/17664547.jpg","140.19","4.5","812","Expédition disponible"
"Manette sans fil Double Shock 4 pour (PS4/PS TV/PS Now) - Spider Man","https://www.bestbuy.ca/fr-ca/produit/19347598","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19347/19347598.jpeg","29.99","0","0","Disponible uniquement en ligne"
"Little Nightmares III (PS5)","https://www.bestbuy.ca/fr-ca/produit/17234935","https://multimedia.bbycastatic.ca/multimedia/products/250x250/172/17234/17234935.jpg","54.99","5","1","Disponible en livraison différée"
"Minecraft (Switch) - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/12677672","https://multimedia.bbycastatic.ca/multimedia/products/250x250/126/12677/12677672.jpg","29.99","4.85","13","Disponible uniquement en ligne"
"Manette de jeu sans fil EasySMX X20 avec gâchette à 2 directions, rétroéclairage RVB, taux de scrutation 1000Hz, gyroscope à 6 axes, boutons de mécanique pour PC/Switch/Steam/Android","https://www.bestbuy.ca/fr-ca/produit/18596956","https://multimedia.bbycastatic.ca/multimedia/products/250x250/185/18596/18596956.jpeg","59.98","4.2","5","Disponible uniquement en ligne"
"Casque de jeu sans fil Arctis Nova 7P de SteelSeries - Noir","https://www.bestbuy.ca/fr-ca/produit/16493972","https://multimedia.bbycastatic.ca/multimedia/products/250x250/164/16493/16493972.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/164/16493/16493972.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/172/17221/17221894.jpg","209.58","4.5","499","Expédition disponible"
"Figurine amiibo Kirby Air Riders de Bandana Waddle Dee et l'Étoile ailée","https://www.bestbuy.ca/fr-ca/produit/19458524","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19458/19458524.jpg","54.99","0","0","Disponible en livraison différée"
"F1 24 (Xbox Series X/Xbox One)","https://www.bestbuy.ca/fr-ca/produit/17725506","https://multimedia.bbycastatic.ca/multimedia/products/250x250/177/17725/17725506.jpg","39.99","4.75","12","Stocks épuisés dans les magasins à proximité"
"Station de chargement pour deux manettes de Xbox Series X et S/Xbox One de Surge","https://www.bestbuy.ca/fr-ca/produit/15011976","https://multimedia.bbycastatic.ca/multimedia/products/250x250/150/15011/15011976.jpg","24.99","4","13","Expédition disponible"
"Manette Switch pour Nintendo Switch, manettes sans fil de rechange pour Switch prenant en charge les fonctions Dual Vibration/Wake-up/Motion Control","https://www.bestbuy.ca/fr-ca/produit/18387873","https://multimedia.bbycastatic.ca/multimedia/products/250x250/183/18387/18387873.jpeg","39.99","0","0","Disponible uniquement en ligne"
"Super Mario Party Jamboree (Switch)","https://www.bestbuy.ca/fr-ca/produit/18965950","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18965/18965950.jpg","84.99","0","0","Expédition disponible"
"Trousse de départ de Surge pour Switch 2","https://www.bestbuy.ca/fr-ca/produit/19276141","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19276/19276141.jpg","39.99","0","0","Expédition disponible"
"Carte-cadeau à code de téléchargement numérique de 150 $ pour PlayStation Store","https://www.bestbuy.ca/fr-ca/produit/17739326","https://multimedia.bbycastatic.ca/multimedia/products/250x250/177/17739/17739326.jpg","150","0","0","Disponible uniquement en ligne"
"Fire Emblem Engage (Switch)","https://www.bestbuy.ca/fr-ca/produit/16499371","https://multimedia.bbycastatic.ca/multimedia/products/250x250/164/16499/16499371.jpg","59.97","5","3","Stocks épuisés dans les magasins à proximité"
"Support de recharge Joy-Con 2 pour Nintendo Switch 2","https://www.bestbuy.ca/fr-ca/produit/19296443","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19296/19296443.jpg","49.99","4.75","53","Expédition disponible"
"Le volant de course réglable SUZUKA 900S Premium PS5 version|compatible avec PS3, PS4, PS5, N. Switch|rotation de 270 à 900° avec pédalier 3 et levier de vitesses H|Noir et Bleu (F111)","https://www.bestbuy.ca/fr-ca/produit/17854440","https://multimedia.bbycastatic.ca/multimedia/products/250x250/178/17854/17854440.jpeg","256.68","1","2","Disponible uniquement en ligne"
"Carte-cadeau de 100 $ pour Xbox Live - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/10629926","https://multimedia.bbycastatic.ca/multimedia/products/250x250/106/10629/10629926.jpg","100","2.6","10","Disponible uniquement en ligne"
"NBA 2K26 (Xbox Series X|S/Xbox One) - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/19429984","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19429/19429984.jpg","89.99","5","8","Disponible uniquement en ligne"
"Nintendo Switch Lite - Bleu - Boîte ouverte","https://www.bestbuy.ca/fr-ca/produit/15613135","https://multimedia.bbycastatic.ca/multimedia/products/250x250/156/15613/15613135.jpeg","208.99","4.84","1999","Disponible uniquement en ligne"
"Manette sans fil Elite Series 2 pour Xbox One - Noir - Boîte Ouverte","https://www.bestbuy.ca/fr-ca/produit/14590775","https://multimedia.bbycastatic.ca/multimedia/products/250x250/145/14590/14590775.jpg","199.99","5","1","Disponible uniquement en ligne"
"Carte-cadeau de 50 $ pour Xbox Live - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/10488664","https://multimedia.bbycastatic.ca/multimedia/products/250x250/104/10488/10488664.jpg","50","3.75","8","Disponible uniquement en ligne"
"Console de jeu portative R36S 3.5 po 64 Go (blanc)","https://www.bestbuy.ca/fr-ca/produit/19193567","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19193/19193567.png,https://multimedia.bbycastatic.ca/multimedia/products/150x150/191/19193/19193567.png,https://multimedia.bbycastatic.ca/multimedia/products/150x150/191/19193/19193568.png","72.99","0","0","Disponible uniquement en ligne"
"Tomb Raider IV-VI Remastered édition de luxe (PS5)","https://www.bestbuy.ca/fr-ca/produit/19339717","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19339/19339717.jpg","69.99","0","0","Stocks épuisés en ligne"
"Carte-cadeau EA Play - 40 $ - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/16647010","https://multimedia.bbycastatic.ca/multimedia/products/250x250/166/16647/16647010.jpg","40","0","0","Disponible uniquement en ligne"
"Animal Crossing: New Horizons (Switch) - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/14350515","https://multimedia.bbycastatic.ca/multimedia/products/250x250/143/14350/14350515.jpg","84.99","4.5","4","Disponible uniquement en ligne"
"Carte-cadeau EA Play - 25 $ - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/16647009","https://multimedia.bbycastatic.ca/multimedia/products/250x250/166/16647/16647009.jpg","25","0","0","Disponible uniquement en ligne"
"Carte-cadeau à code de téléchargement numérique de 250 $ pour PlayStation Store","https://www.bestbuy.ca/fr-ca/produit/17739325","https://multimedia.bbycastatic.ca/multimedia/products/250x250/177/17739/17739325.jpg","250","5","3","Disponible uniquement en ligne"
"Carte-cadeau de 20 $ pour Nintendo eShop - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/11980674","https://multimedia.bbycastatic.ca/multimedia/products/250x250/119/11980/11980674.jpg","20","2.78","9","Disponible uniquement en ligne"
