"Nom du produit","URL du produit","Image du produit","Prix (CAD)","Évaluation (sur 5)","Nombre d'évaluations","Disponibilité"
"Ordinateur de bureau d'Acer - Noir (Pentium N6005 d'Intel/SSD 512 Go/RAM 8 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/18144976","https://multimedia.bbycastatic.ca/multimedia/products/250x250/181/18144/18144976.jpg","480.59","4.33","3","Expédition disponible"
"Ordinateur de jeu N60-640-EB22 d'Acer (Core i5-14400F d'Intel/RAM 16 Go/SSD 1 To/GeForce RTX 5060/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19339618","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19339/19339618.jpg","1200.59","5","4","Expédition disponible"
"Ordinateur de bureau Powerfull OptiPlex SFF de Dell (processeur Core i5 d'Intel/M.2 NVMe SSD d'1 To/mémoire vive DDR4 d'32 Go/Windows 11 Pro/Wi-Fi Bluetooth) - Office/Famille - Remis à neuf (bon état)","https://www.bestbuy.ca/fr-ca/produit/17391098","https://multimedia.bbycastatic.ca/multimedia/products/250x250/173/17391/17391098.jpeg","368","3.44","9","Disponible uniquement en ligne"
"Ordinateur de bureau Aspire d'Acer (Core i5-14400 d'Intel/RAM 16 Go/SSD 512 Go/Windows 11) - Exclusivité Best Buy","https://www.bestbuy.ca/fr-ca/produit/17935151","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17935/17935151.jpg","880.59","4.33","9","Expédition disponible"
"Refurbished (Good) - RGB Lights Desktop PC - Dell OptiPlex SFF Computer Intel Core i7 Processor 16GB RAM 256GB SSD Windows 11 Pro HDMI WIFI Gaming PC Keyboard Mouse","https://www.bestbuy.ca/fr-ca/produit/16373999","https://multimedia.bbycastatic.ca/multimedia/products/250x250/163/16373/16373999.jpeg","229.99","5","1","Disponible uniquement en ligne"
"Ordinateur de jeu OMEN 16L de HP (Ryzen 7 8700F d'AMD/RAM 32 Go/SSD 2 To/GeForce RTX 4060/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19336203","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19336/19336203.jpg","1500.59","5","1","Expédition disponible"
"Ordinateur de bureau d'ASUS (Core i5-13420H d'Intel/RAM 16 Go/SSD 512 Go/carte graphique UHD d'Intel/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19178702","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19178/19178702.jpg","700.59","3.5","6","Stocks épuisés en ligne"
"Remis à neuf (Très bon état) - DELL OptiPlex 5060 SFF Core i7-8700, 32 Go, 1 To M.2 NVMe, DVDRW, Wi-Fi 5G, WIN 11 Professionnel","https://www.bestbuy.ca/fr-ca/produit/15484807","https://multimedia.bbycastatic.ca/multimedia/products/250x250/172/17203/17203562.jpeg","424","4.4","10","Disponible uniquement en ligne"
"Ordinateur de bureau Aspire TC-1785-EB14 d'Acer (Core i7-14700 d'Intel/RAM 32 Go/SSD 1 To/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19339623","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19339/19339623.jpg","1000.59","4.5","2","Expédition disponible"
"Ordinateur de jeu d'UNIWAY avec Ryzen7 5800X NVIDIA RTX 5070, DLSS 4 - Performance alimentée par l'IA, SSD 1 To NVMe, RAM 32 Go, Refroidisseur liquide tout-en-un, Windows 11 Pro","https://www.bestbuy.ca/fr-ca/produit/18391042","https://multimedia.bbycastatic.ca/multimedia/products/250x250/183/18391/18391042.png","1949.99","4.14","7","Disponible uniquement en ligne"
"Remis à neuf (bon état) - Mini ordinateur de bureau haute performance Windows 11 Pro ThinkCentre M710q de Lenovo - Petit PC avec Core i5 d'Intel ou 16 Go RAM DDR4 256 Go NVMe 3,00 GHz SSD Wi-Fi","https://www.bestbuy.ca/fr-ca/produit/18144984","https://multimedia.bbycastatic.ca/multimedia/products/250x250/181/18144/18144984.jpeg","182.88","5","1","Disponible uniquement en ligne"
"Portable de jeu Thin 15 de 15,6 po de MSI - Gris cosmos (Core i7-13620H d'Intel/512Go/RAM 16 Go/GeForce RTX 4050)","https://www.bestbuy.ca/fr-ca/produit/17685417","https://multimedia.bbycastatic.ca/multimedia/products/250x250/176/17685/17685417.jpg","1400.39","4","5","Expédition disponible"
"Portable de jeu de 15,6 po Victus de HP - Argenté mica (Core i5-13420H d'Intel/RAM 16 Go/SSD 512 Go/RTX 3050)","https://www.bestbuy.ca/fr-ca/produit/19220167","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19220/19220167.jpg","800.39","4.18","22","Expédition disponible"
"Portable à écran tactile 2-en-1 de 14 po Yoga 7 Copilot+ PC de Lenovo - Gris luna (Core Ultra 5 226V d'Intel/RAM 16 Go/SSD 512 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19182403","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19182/19182403.jpg","1000.39","4.69","167","Expédition disponible"
"iPad A16 de 11 po et de 256 Go avec Wi-Fi 6 d'Apple (11e génération) - Argenté","https://www.bestbuy.ca/fr-ca/produit/19204169","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19204/19204169.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204169.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204170.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204171.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19204/19204172.jpg","650.39","4.5","2","Expédition disponible"
"Ordinateur de bureau d'ASUS (Core i5-13420H d'Intel/RAM 16 Go/SSD 1 To/carte graphique UHD d'Intel/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19178701","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19178/19178701.jpg","1200.59","2.8","5","Expédition disponible"
"Portable de jeu Thin 15 de 15,6 po de MSI - Gris cosmos (Core i7-13620H d'Intel/512Go/RAM 16 Go/GeForce RTX 4060)","https://www.bestbuy.ca/fr-ca/produit/17685418","https://multimedia.bbycastatic.ca/multimedia/products/250x250/176/17685/17685418.jpg","1100.39","4","4","Stocks épuisés en ligne"
"Remis à neuf (Bon état) - iPad Air 13 po 128 Go d'Apple avec Wi-Fi (6th génération) - Gris cosmique","https://www.bestbuy.ca/fr-ca/produit/17951082","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17951/17951082.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17951/17951082.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17951/17951088.jpeg","689.99","0","0","Disponible uniquement en ligne"
"Ordinateur de jeu sur mesure Clarity de Quoted Tech - Noir - EX (Ryzen 7 5700X, RTX 5060, SSD d'1 To, mémoire vive 32 Go, Windows 11, Prêt pour IA, garantie de 1 ans)","https://www.bestbuy.ca/fr-ca/produit/18484001","https://multimedia.bbycastatic.ca/multimedia/products/250x250/184/18484/18484001.png","1329.99","4.73","15","Disponible uniquement en ligne"
"Portable de 15,6 po de HP - Argenté naturel (Core Ultra 5 125H d'Intel/RAM 16 Go/SSD 1 To/Windows 11 Famille)","https://www.bestbuy.ca/fr-ca/produit/19187155","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19187/19187155.jpg","900.39","4.32","37","Expédition disponible"
"Liseuse numérique à écran tactile noir/blanc de 6 po Clara BW de Kobo - Noir","https://www.bestbuy.ca/fr-ca/produit/17728654","https://multimedia.bbycastatic.ca/multimedia/products/250x250/177/17728/17728654.jpg","170.59","4.8","5","Expédition disponible"
"Galaxy Tab A9+ (Plus) 11 po 128 Go Android de Samsung à processeur SM6375 Qualcomm - Graphite","https://www.bestbuy.ca/fr-ca/produit/17539610","https://multimedia.bbycastatic.ca/multimedia/products/250x250/175/17539/17539610.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/175/17539/17539610.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/175/17539/17539611.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/175/17539/17539615.jpg","400.39","4.23","57","Expédition disponible"
"Portable professionnel à écran tactile 14 po Vivobook S 14 Flip d'ASUS - Bleu calme (Ci7-13620H d'Intel/RAM 16 Go/SSD 1 To)","https://www.bestbuy.ca/fr-ca/produit/19182500","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19182/19182500.jpg","1000.39","2.5","2","Expédition disponible"
"Portable à écran tactile 2-en-1 de 14 po Yoga 7 Copilot+ PC de Lenovo - Coquillage (Ryzen AI 5 340 d'AMD/RAM 16 Go/SSD 512 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19182402","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19182/19182402.jpg","1400.39","4.3","10","Expédition disponible"
"Tablette Tab M11 11 po 64 Go Android 13 de Lenovo à processeur octocoeur MediaTek Helio G88 - Gris","https://www.bestbuy.ca/fr-ca/produit/17744707","https://multimedia.bbycastatic.ca/multimedia/products/250x250/177/17744/17744707.jpg","160.39","4.51","399","Expédition disponible"
"Portable à écran tactile 2-en-1 IdeaPad 5 de 14 po Copilot+ PC de Lenovo - Gris luna (Ryzen AI 5 d'AMD/RAM 16 Go/SSD 512 Go)","https://www.bestbuy.ca/fr-ca/produit/19220009","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19220/19220009.jpg","900.39","4.33","3","Expédition disponible"
"Portable de jeu de 15,6 po Nitro V d'Acer - Noir (Ryzen 7 7735HS d'AMD/RAM 16 Go/SSD 512 Go/RTX 4050/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19274597","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19274/19274597.jpg","1300.39","3","2","Expédition disponible"
"Ordinateur V500 Mini Tower d'ASUS (Core i7-13620H d'Intel/RAM 16 Go/SSD 1 To/carte graphique UHD d'Intel/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19178700","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19178/19178700.jpg","1400.59","5","3","Expédition disponible"
"Portable de jeu 165 Hz de 16 po ROG Strix G16 d'ASUS (Core i7-13650HX d'Intel/RAM 16 Go/SSD 1 To/RTX 4060/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/18928809","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18928/18928809.jpg","2000.39","3.73","15","Expédition disponible"
"Imprimante à jet d'encre tout-en-un sans fil PIXMA TS3729 de Canon - Exclusivité de Best Buy","https://www.bestbuy.ca/fr-ca/produit/18188510","https://multimedia.bbycastatic.ca/multimedia/products/250x250/181/18188/18188510.jpg","55.48","4.42","38","Expédition disponible"
"Ordinateur de bureau Aspire d'Acer (Core i5-14400 d'Intel/RAM 8 Go/SSD 512 Go/Windows 11) - Exclusivité Best Buy","https://www.bestbuy.ca/fr-ca/produit/17935150","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17935/17935150.jpg","580.59","3.33","3","Expédition disponible"
"Boîte ouverte - iPad 32 Go 10,2 po d'Apple avec Wi-Fi (génération 8ᵉ) - Gris cosmique","https://www.bestbuy.ca/fr-ca/produit/15337463","https://multimedia.bbycastatic.ca/multimedia/products/250x250/153/15337/15337463.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/153/15337/15337463.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/153/15337/15337414.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/153/15337/15337439.jpeg","325","0","0","Disponible uniquement en ligne"
"Lenovo - IdeaPad 1 15.6"" (FHD) Laptop - AMD Ryzen 3 7320U - AMD Radeon graphics - 4GB LPDDR5 RAM- 128GB SSD - Abyss Blue - HDMI - Windows 11 Home - WIFI 6 - Dolby Audio","https://www.bestbuy.ca/fr-ca/produit/18906846","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18906/18906846.jpeg","349.99","4.39","192","Disponible uniquement en ligne"
"Tablette 10,4 po 64 Go Android Galaxy Tab S6 Lite de Samsung avec Exynos 1280 - Graphite","https://www.bestbuy.ca/fr-ca/produit/17811149","https://multimedia.bbycastatic.ca/multimedia/products/250x250/178/17811/17811149.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/178/17811/17811149.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/178/17811/17811144.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/178/17811/17811150.jpg","450.39","4.17","46","Expédition disponible"
"Boîte ouverte - MacBook Air de 15 3 po avec Touch ID d'Apple (automne 2024) - Comète (M3 d'Apple/RAM 16 Go/SSD d'256 Go) - Français","https://www.bestbuy.ca/fr-ca/produit/18929516","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18929/18929516.jpeg","1193.99","3.67","3","Disponible uniquement en ligne"
"Moniteur FreeSync DEL incurvé VA WQHD 165 Hz 34 po Odyssey G5 Samsung/1 ms GTG (LC34G55TWWNXZA)-Noir","https://www.bestbuy.ca/fr-ca/produit/15262568","https://multimedia.bbycastatic.ca/multimedia/products/250x250/152/15262/15262568.jpg","355.74","4.51","994","Expédition disponible"
"Imprimante à jet d'encre tout-en-un sans fil DeskJet 2842e de HP","https://www.bestbuy.ca/fr-ca/produit/19273802","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19273/19273802.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19273/19273802.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19273/19273804.jpg","55.49","4.1","52","Expédition disponible"
"Apple Pencil (USB-C) (3e génération) pour iPad - Blanc","https://www.bestbuy.ca/fr-ca/produit/17402244","https://multimedia.bbycastatic.ca/multimedia/products/250x250/174/17402/17402244.jpg","109","4.73","2496","Expédition disponible"
"MacBook Air de 15,3 po avec Touch ID d'Apple (2025) - Minuit (M4 d'Apple/RAM 16 Go/SSD 256 Go) - Français","https://www.bestbuy.ca/fr-ca/produit/19205150","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19205/19205150.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205150.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205132.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205146.jpg","1700.39","0","0","Expédition disponible"
"Boîte ouverte - MacBook Air 13 6 po + Touch ID d'Apple (2025) - Minuit (M4 d'Apple/RAM 16 Go/SSD d'512 Go) - Français","https://www.bestbuy.ca/fr-ca/produit/19304232","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19304/19304232.jpeg","1349.99","0","0","Disponible uniquement en ligne"
"MacBook Air de 15,3 po avec Touch ID d'Apple (2025) - Minuit (M4 d'Apple/RAM 16 Go/SSD 256 Go) - Anglais","https://www.bestbuy.ca/fr-ca/produit/19205151","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19205/19205151.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205151.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205133.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205143.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205147.jpg","1700.39","4.9","507","Expédition disponible"
"Boîte ouverte - MacBook Air 13,3 po d'Apple - Argenté (1,6 GHz i5 d'Intel/8 Go/SSD 128 Go) - Boîte ouverte","https://www.bestbuy.ca/fr-ca/produit/17811785","https://multimedia.bbycastatic.ca/multimedia/products/250x250/178/17811/17811785.jpeg","699.99","0","0","Disponible uniquement en ligne"
"Ordinateur de bureau mince OmniDesk de HP - Noir (Core i5-14400 d'Intel/RAM 16 Go/SSD 1 To/Windows 11) - Exclusivité Best Buy","https://www.bestbuy.ca/fr-ca/produit/19185766","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19185/19185766.jpg","900.59","5","1","Expédition disponible"
"Portable Surface Pro Copilot+ PC (ACL) 12 po 256 Go de Microsoft avec Snapdragon X Plus/mémoire vive de 16 Go (2025) - Platine - Appareil seulement","https://www.bestbuy.ca/fr-ca/produit/19263399","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19263/19263399.jpg","1200.39","0","0","Expédition disponible"
"Portable EliteBook 840 G5 de HP remis à neuf (très bon état) | HD intégrale 1920 x 1080 de 14 po | Core i5-8350U - disque SSD 512 Go - mémoire vive 16 Go | 4 coeurs @ 3,6 GHz Windows 11 Pro argenté","https://www.bestbuy.ca/fr-ca/produit/18021795","https://multimedia.bbycastatic.ca/multimedia/products/250x250/180/18021/18021795.jpeg","348","0","0","Disponible uniquement en ligne"
"Dell OptiPlex 3070 SFF, Intel hexa Core i5-9500 jusqu'à 4,4 GHz, 16 Go RAM, SSD 512 Go, Win 11 Pro, anglais/espagnol/français (Remis à neuf -- Très bon état)","https://www.bestbuy.ca/fr-ca/produit/19291380","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19291/19291380.jpeg","371.99","5","2","Disponible uniquement en ligne"
"MacBook Air de 13,6 po avec Touch ID d'Apple (2025) - Bleu ciel (M4 d'Apple/RAM 16 Go/SSD 512 Go) - Français","https://www.bestbuy.ca/fr-ca/produit/19205128","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19205/19205128.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205128.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205115.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19205/19205136.jpg","1700.39","0","0","Expédition disponible"
"Moniteur DEL IPS HD intégrale 5 ms gris à gris 120 Hz Essential de 27 po de Samsung (LS27F320GANXZA) - Noir","https://www.bestbuy.ca/fr-ca/produit/19277986","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19277/19277986.jpg","143.74","5","1","Expédition disponible"
"Portable tactile de 15,6 po pour étudiants et entreprises de HP -- Core i5-1235u d'Intel -- 16 Go -- SSD d'512 Go -- Argenté naturel -- Carte graphique Iris Xe d'Intel -- Windows 11 Famille -- Wi-Fi 6E","https://www.bestbuy.ca/fr-ca/produit/18893052","https://multimedia.bbycastatic.ca/multimedia/products/250x250/188/18893/18893052.jpeg","699.99","5","1","Disponible uniquement en ligne"
"Remis à neuf (excellent) - MacBook Air 13 po d'Apple, MQD32LL/A (2017) à processeur bicoeur Core i5 de 1,8 GHz d'Intel, mémoire vive de 8 Go, disque SSD de 128 Go, Mac OS (argenté) - catégorie A.","https://www.bestbuy.ca/fr-ca/produit/15615196","https://multimedia.bbycastatic.ca/multimedia/products/250x250/156/15615/15615196.jpeg","360","3","2","Disponible uniquement en ligne"
"Portable de 15,6 po Gateway d'Acer - Argenté (Ryzen 7 5700U d'AMD/RAM 16 Go/SSD 512 Go/Windows 11 Famille)","https://www.bestbuy.ca/fr-ca/produit/19185120","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19185/19185120.jpg","800.39","0","0","Expédition disponible"
"iPad Air 13 po 256 Go avec Wi-Fi et 5G d'Apple (6e génération) - Bleu","https://www.bestbuy.ca/fr-ca/produit/17933242","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17933/17933242.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17933/17933242.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17933/17933240.jpg","1100.37","5","1","Expédition disponible"
"Moniteur DEL IPS AV HD intégrale GTG 5 ms 100 Hz Essential S3 de 22 po de Samsung (LS22D300GANXZA) - Noir","https://www.bestbuy.ca/fr-ca/produit/18913039","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18913/18913039.jpg","95.74","4","3","Expédition disponible"
"Portable à écran tactile de 14 po Zenbook S d'ASUS (Core Ultra 5 (série 2) d'Intel/RAM 16 Go/SSD 1 To)","https://www.bestbuy.ca/fr-ca/produit/18389565","https://multimedia.bbycastatic.ca/multimedia/products/250x250/183/18389/18389565.jpg","1800.39","4.4","5","Expédition disponible"
